,index,CID,Category,SubCategory,HeelHeight,Insole,Closure,Gender,Material,ToeStyle,1,2,3,4
3912,14140,7815347-4766,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Hook and Loop,Boys;Girls,Nylon;Suede,,7696311-1001,7931252-14,7836531-307048,8036504-394906
3913,14141,7815347-6452,Shoes,Sneakers and Athletic Shoes,,EVA;Padded;Textile,Hook and Loop,Boys;Girls,Nylon;Suede,,7696311-1001,7208295-20321,7255074-385219,8036504-394906
3914,14142,7815347-7339,Shoes,Sneakers and Athletic Shoes,,Padded,Hook and Loop,Girls,Nylon;Suede,,8080294-168,7965537-385250,8036504-394906,8020448-401
3915,14143,7815347-11421,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Hook and Loop,Boys;Girls,Nylon;Suede,,8021519-370485,7836531-307048,7799169-383199,8080294-168
3916,14144,7815347-35250,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Hook and Loop,Boys;Girls,Nylon;Suede,,7683984-369195,7696311-1001,7814492-326309,8118229-405177
3917,14145,7815347-282875,Shoes,Sneakers and Athletic Shoes,,Padded,Hook and Loop,Boys;Girls,Nylon;Suede,,8080294-168,8036504-394906,7208295-20321,8058559-3
3918,14146,7815347-299232,Shoes,Sneakers and Athletic Shoes,,EVA;Padded;Textile,Hook and Loop,Boys;Girls,Nylon;Suede,,7696311-1001,8020448-401,7255074-385219,7977827-324022
3919,14151,7815394-293541,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Synthetic,,8036504-394906,7931252-14,7208295-20321,7965537-385250
3920,14152,7815408-325846,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Women,Synthetic,,7983893-358487,8080294-168,8073899-1001,7931252-14
3921,14154,7815457-243316,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Women,Synthetic,,8080294-168,8036504-394906,7965537-385250,7294452-751
3922,14157,7815627-327970,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Lace up,Men,Synthetic,,7836531-307048,8080294-168,7931252-14,8036504-394906
3923,14158,7815627-367981,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Lace up,Men,Synthetic,,8080294-168,7696311-1001,8013374-367321,8081516-169337
3924,14159,7815627-383143,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Lace up,Men,Synthetic,,7208295-20321,7255074-385219,7696311-1001,8020448-401
3925,14160,7815628-20451,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Leather;Mesh;Nylon;Rubber,,7931252-14,7925403-369375,7882763-3,8143761-3
3926,14161,7815628-243460,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Leather;Mesh;Nylon;Rubber,,8004174-9,7880446-147543,7836531-307048,7761867-8768
3927,14162,7815628-314458,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Leather;Mesh;Nylon;Rubber,,8021519-370485,8013374-367321,8036504-394906,8080294-168
3928,14163,7815628-328479,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Leather;Mesh;Nylon;Rubber,,7965537-385250,8080294-168,7696311-1001,7887842-839
3929,14164,7815628-394023,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Leather;Mesh;Nylon;Rubber,,7539709-261524,7980647-151,7942187-3,7535575-194935
3930,14165,7815628-395150,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Leather;Mesh;Nylon;Rubber,,8080294-168,7696311-1001,7965537-385250,7931252-14
3931,14166,7815628-395151,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Leather;Mesh;Nylon;Rubber,,7887842-839,8087126-146497,7984078-358647,8078902-391914
3932,14167,7815633-18581,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Hook and Loop;Lace up,Boys,Leather;Mesh;Nylon,,8080294-168,7965537-385250,7292926-183092,7294452-751
3933,14168,7815633-159595,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Hook and Loop;Lace up,Boys,Leather;Mesh;Nylon,,8080294-168,7836531-307048,7294452-751,8021519-370485
3934,14169,7815681-103561,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Women,Rubber;Synthetic,,7836531-307048,7887842-839,7208295-20321,7984968-1522
3935,14172,7815720-1413,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Hook and Loop;Lace up,Boys,Canvas;Rubber,,8070487-388397,7931252-14,7887842-839,7875441-755
3936,14173,7815720-183092,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Hook and Loop;Lace up,Boys,Canvas;Rubber,,8036504-394906,7887842-839,7836531-307048,7696311-1001
3937,14174,7815720-375142,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Hook and Loop;Lace up,Boys,Canvas;Rubber,,7983893-358487,8036504-394906,7931252-14,7208295-20321
3938,14175,7815907-632,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Hook and Loop,Girls,Synthetic,Bump Toe;Round Toe;Closed Toe,7255074-385219,8020448-401,7851163-375081,7983400-358201
3939,14176,7815911-751,Shoes,Sneakers and Athletic Shoes,,Padded,,Women,Mesh;Synthetic,,7696311-1001,7226411-382555,8036504-394906,7208295-20321
3940,14179,7815919-14,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Synthetic,,8013374-367321,8080294-168,8143761-3,7642045-235810
3941,14180,7815922-14,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Synthetic,,7977827-324022,7255074-385219,8058559-3,7651819-320474
3942,14190,7816435-3,Shoes,Sneakers and Athletic Shoes,,Removable,Lace up,Men,Suede,Bump Toe;Round Toe,7732020-268420,8056827-382156,7908184-368242,8013437-27389
3943,14191,7816435-1513,Shoes,Sneakers and Athletic Shoes,,Removable,Lace up,Men,Suede,Bump Toe;Round Toe,8020448-401,8013374-367321,8080294-168,7973006-24984
3944,14192,7816436-3,Shoes,Sneakers and Athletic Shoes,,Removable,Lace up,Women,Suede,Bump Toe;Round Toe,7983893-358487,7696311-1001,7887842-839,8036504-394906
3945,14196,7816719-3,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up;Zipper,Boys,Leather,Round Toe;Closed Toe,7160197-69241,7925394-370353,8069903-354486,7879009-320634
3946,14197,7816719-6,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up;Zipper,Boys,Leather,Round Toe;Closed Toe,7696311-1001,7977827-324022,7973006-24984,7226411-382555
3947,14198,7816719-790,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up;Zipper,Boys,Leather,Round Toe;Closed Toe,7696311-1001,7836531-307048,7931252-14,7761867-8768
3948,14210,7816947-183092,Shoes,Sneakers and Athletic Shoes,,Padded;Removable,Lace up,Men,Lace;Leather;Nubuck;Rubber,,8013374-367321,7836531-307048,8080294-168,8021519-370485
3949,14211,7816947-368250,Shoes,Sneakers and Athletic Shoes,,Padded;Removable,Lace up,Men,Lace;Leather;Nubuck;Rubber,,7931252-14,8036504-394906,7292926-183092,8013374-367321
3950,14220,7817143-236744,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Leather,,7208295-20321,7696311-1001,7836531-307048,7887842-839
3951,14221,7817143-353540,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Leather,,8021519-370485,8080294-168,7929054-3,7799169-383199
3952,14222,7817143-355587,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Leather,,7768827-297734,7685947-276151,7896028-345922,7292925-421
3953,14224,7817403-54832,Shoes,Sneakers and Athletic Shoes,,EVA,Bungee;Slip-On,Women,Leather;Mesh,Round Toe,7370409-15,7931252-14,7535575-194935,7732020-268420
3954,14225,7817431-54832,Shoes,Sneakers and Athletic Shoes,,,Bungee;Slip-On,Women,Mesh;Suede,Round Toe,7696311-1001,7983400-358201,7887842-839,8077616-142648
3955,14226,7817486-84,Shoes,Sneakers and Athletic Shoes,,,Elastic Gore;Slip-On,Women,Nubuck;Suede,Round Toe,7983410-358204,7802314-632,7929650-37647,7696311-1001
3956,14227,7817486-222,Shoes,Sneakers and Athletic Shoes,,,Elastic Gore;Slip-On,Women,Nubuck;Suede,Round Toe,7129536-5078,7911248-1001,7922109-34731,8124971-47476
3957,14228,7817574-300219,Shoes,Sneakers and Athletic Shoes,,Padded;Removable,Lace up,Men,Synthetic,Round Toe,8080294-168,7836531-307048,8036504-394906,7294452-751
3958,14229,7817587-18,Shoes,Sneakers and Athletic Shoes,,,Lace up,Women,,,8013374-367321,7983893-358487,8143761-3,8019279-369576
3959,14230,7817587-300226,Shoes,Sneakers and Athletic Shoes,,,Lace up,Women,,,7255074-385219,7226411-382555,8036504-394906,7977827-324022
3960,14231,7817587-333975,Shoes,Sneakers and Athletic Shoes,,,Lace up,Women,,,7931252-14,7836531-307048,7696311-1001,8080294-168
3961,14232,7817587-356373,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Women,,,7696311-1001,7208295-20321,7255074-385219,7226411-382555
3962,14244,7818186-3,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Lace up,Men,Suede,,8019279-369576,8013374-367321,8143761-3,7696311-1001
3963,14245,7818186-139,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Lace up,Men,Suede,,8029424-128267,7971870-385615,8013374-367321,8036504-394906
3964,14337,7819450-300808,Shoes,Sneakers and Athletic Shoes,,,Lace up,Women,Mesh;Synthetic,,7836531-307048,8080294-168,8035235-151,8010915-9
3965,14338,7819450-300809,Shoes,Sneakers and Athletic Shoes,,,Lace up,Women,Lace;Mesh;Rubber;Synthetic,,8036504-394906,8080294-168,7208295-20321,7977827-324022
3966,14339,7819450-300810,Shoes,Sneakers and Athletic Shoes,,,Lace up,Women,Lace;Mesh;Rubber;Synthetic,,7696311-1001,7887842-839,7208295-20321,7983893-358487
3967,14340,7819450-388888,Shoes,Sneakers and Athletic Shoes,,,Lace up,Women,Mesh;Synthetic,,7651819-320474,8080294-168,7802314-632,8143761-3
3968,14341,7819452-246655,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,EVA;Padded;Removable,Lace up,Women,Mesh;Rubber,,7836531-307048,8080294-168,8010915-9,8021519-370485
3969,14342,7819452-300813,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,EVA;Padded;Removable,Lace up,Women,Mesh;Rubber,,7836531-307048,7887842-839,7208295-20321,7983893-358487
3970,14349,7819536-111128,Shoes,Sneakers and Athletic Shoes,,EVA;Padded;Removable,Lace up,Men,Mesh;Synthetic,Round Toe,7696311-1001,7965537-385250,7836531-307048,8080294-168
3971,14350,7819536-300832,Shoes,Sneakers and Athletic Shoes,,EVA;Padded;Removable,Lace up,Men,Mesh;Synthetic,Round Toe,7836531-307048,8080294-168,7887842-839,7931252-14
3972,14351,7819548-300834,Shoes,Sneakers and Athletic Shoes,,EVA;Padded;Removable,Lace up,Women,Leather;Mesh;Rubber;Synthetic,Round Toe,7696311-1001,8020448-401,7208295-20321,7683984-369195
3973,14388,7820176-76,Shoes,Sneakers and Athletic Shoes,,Orthotic Friendly;Polyurethane;Removable;Textile,Lace up,Women,Leather,Round Toe;Closed Toe,7887842-839,8020448-401,7983400-358201,7696311-1001
3974,14389,7820176-270,Shoes,Sneakers and Athletic Shoes,,Orthotic Friendly;Polyurethane;Removable;Textile,Lace up,Women,Leather,Round Toe;Closed Toe,7696311-1001,7931252-14,8036504-394906,7973006-24984
3975,14390,7820176-325,Shoes,Sneakers and Athletic Shoes,,Orthotic Friendly;Polyurethane;Removable;Textile,Lace up,Women,Leather,Round Toe;Closed Toe,7805192-31878,7841076-308705,7908184-368242,7980986-93647
3976,14391,7820176-114402,Shoes,Sneakers and Athletic Shoes,,Orthotic Friendly;Polyurethane;Removable;Textile,Lace up,Women,Leather,Round Toe;Closed Toe,7983410-358204,7931252-14,7925413-337505,7535575-194935
3977,14397,7820259-3,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Men,Leather;Suede,Round Toe;Closed Toe,8080294-168,7836531-307048,8058559-3,8013374-367321
3978,14411,7820380-231,Shoes,Sneakers and Athletic Shoes,,EVA;Moisture Wicking;Padded,Lace up,Men,Full-grain leather,Round Toe,7208295-20321,8035902-222455,8036504-394906,7255074-385219
3979,14460,7820877-5291,Shoes,Sneakers and Athletic Shoes,,,Lace up,Men,Leather;Suede,,7836531-307048,7931252-14,7887842-839,8080294-168
3980,14470,7820957-50174,Shoes,Sneakers and Athletic Shoes,,EVA;Leather,Lace up,Women,Cotton;Full-grain leather;Leather;Rubber;Suede,Closed Toe,8080294-168,7999840-6,8036504-394906,7880446-147543
3981,14473,7821003-301373,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Men,Leather;Rubber;Suede;Wool,Closed Toe,7752720-732,7836531-307048,7802314-632,7931252-14
3982,14481,7821100-183092,Shoes,Sneakers and Athletic Shoes,,EVA;Leather,Lace up;Zipper,Men,Full-grain leather;Leather;Rubber;Suede;Wool,Closed Toe,7909019-331826,7925413-337505,7805192-31878,7983893-358487
3983,14482,7821100-356579,Shoes,Sneakers and Athletic Shoes,,EVA;Leather,Lace up;Zipper,Men,Full-grain leather,Closed Toe,7160197-69241,8081516-169337,7673191-744,8124965-16931
3984,14483,7821102-102522,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,EVA;Padded;Textile,Lace up,Men;Women,Lace;Nylon;Rubber;Ripstop;Synthetic,,7397747-4311,7983410-358204,7726677-383126,7925395-11682
3985,14484,7821102-258997,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,EVA;Padded;Textile,Lace up,Men;Women,Lace;Nylon;Rubber;Ripstop;Synthetic,,7696311-1001,7208295-20321,7983893-358487,7931252-14
3986,14485,7821102-259001,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,EVA;Padded;Textile,Lace up,Men;Women,Lace;Nylon;Rubber;Ripstop;Synthetic,,7696311-1001,7983893-358487,7836531-307048,7931252-14
3987,14486,7821102-259489,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,EVA;Padded;Textile,Lace up,Men;Women,Lace;Nylon;Rubber;Ripstop;Synthetic,,8036504-394906,7965537-385250,7983400-358201,7887842-839
3988,14487,7821102-334568,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,EVA;Padded;Textile,Lace up,Men;Women,Lace;Nylon;Rubber;Ripstop;Synthetic,,8080294-168,8021519-370485,7508782-88410,8013374-367321
3989,14611,7821913-143,Shoes,Sneakers and Athletic Shoes,,Textile,Bungee;Toggle,Girls,Mesh,Bump Toe,7965537-385250,7836531-307048,7696311-1001,8036504-394906
3990,14679,7822853-178749,Shoes,Sneakers and Athletic Shoes,,EVA;Removable,Lace up,Women,Leather;Nubuck;Rubber,Capped Toe;Round Toe,7836531-307048,8080294-168,8058559-3,7977827-324022
3991,14680,7822853-219796,Shoes,Sneakers and Athletic Shoes,,EVA;Removable,Lace up,Women,Leather;Nubuck;Rubber,Capped Toe;Round Toe,7887842-839,8020448-401,7255074-385219,7977827-324022
3992,14755,7823654-18333,Shoes,Sneakers and Athletic Shoes,,,Hook and Loop,Girls,Canvas,Bump Toe;Capped Toe,7909019-331826,7805192-31878,8059247-3,8058993-742
3993,14756,7823688-632,Shoes,Sneakers and Athletic Shoes,,Textile,Lace up;Zipper,Girls,,Capped Toe;Round Toe;Closed Toe,8019279-369576,8013374-367321,7696311-1001,7973006-24984
3994,14782,7824686-20207,Shoes,Sneakers and Athletic Shoes,,Hypoallergenic;Removable,Lace up,Men,Wool,,7255074-385219,7983400-358201,7887842-839,8020448-401
3995,14783,7824686-364219,Shoes,Sneakers and Athletic Shoes,,Hypoallergenic;Removable,Lace up,Men,Wool,,7887842-839,8004174-9,7931252-14,7553554-2125
3996,14784,7824686-364221,Shoes,Sneakers and Athletic Shoes,,Hypoallergenic;Removable,Lace up,Men,Wool,,7208295-20321,8080294-168,7983893-358487,7696311-1001
3997,14785,7824686-364222,Shoes,Sneakers and Athletic Shoes,,Hypoallergenic;Removable,Lace up,Men,Wool,,7836531-307048,8080294-168,7887842-839,7255074-385219
3998,14788,7824712-364193,Shoes,Sneakers and Athletic Shoes,,Hypoallergenic;Removable,Lace up,Men,Linen,,7657849-219622,7718405-14280,8029192-261524,8080294-168
3999,14789,7824712-364194,Shoes,Sneakers and Athletic Shoes,,Hypoallergenic;Removable,Lace up,Men,Linen,,7931252-14,7696311-1001,8036504-394906,7984968-1522
4000,14790,7824816-334452,Shoes,Sneakers and Athletic Shoes,,Hypoallergenic;Padded;Removable,Lace up,Men,Leather;Suede,,7208295-20321,7255074-385219,7925403-369375,8020448-401
4001,14791,7824816-364223,Shoes,Sneakers and Athletic Shoes,,Hypoallergenic;Padded;Removable,Lace up,Men,Leather;Suede,,7696311-1001,8036504-394906,7983893-358487,8078902-391914
4002,14830,7826900-3,Shoes,Sneakers and Athletic Shoes,,Orthotic Friendly;Padded;Removable,Hook and Loop,Women,Leather,Round Toe,7887842-839,7696311-1001,8077616-142648,7931252-14
4003,14831,7826900-359,Shoes,Sneakers and Athletic Shoes,,Orthotic Friendly;Padded;Removable,Hook and Loop,Women,Leather,Round Toe,8021519-370485,7696311-1001,8080294-168,8010915-9
4004,14832,7826901-3,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,Orthotic Friendly;Padded;Removable,Lace up,Women,Leather,Round Toe,8036504-394906,7887842-839,7965537-385250,8078902-391914
4005,14833,7826901-359,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,Orthotic Friendly;Padded;Removable,Lace up,Women,Leather,Round Toe,8021519-370485,7836531-307048,8080294-168,8019279-369576
4006,14878,7827835-72,Shoes,Sneakers and Athletic Shoes,,Padded;Removable,,Men,Leather,Round Toe,7931252-14,7886616-52413,7696311-1001,7887842-839
4007,14879,7827835-216,Shoes,Sneakers and Athletic Shoes,,Padded;Removable,,Men,Leather,Round Toe,7977827-324022,7255074-385219,8077616-142648,8036504-394906
4008,14881,7827856-203345,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded;Removable,Hook and Loop,Men,Leather,Moc Toe,7990390-359868,7883995-338624,7971856-353441,7814492-326309
4009,14882,7827856-203346,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded;Removable,Hook and Loop,Men,Leather,Moc Toe,7696311-1001,7836531-307048,8029658-632,7732020-268420
4010,14904,7828357-3,Shoes,Sneakers and Athletic Shoes,,EVA;Moisture Wicking;Padded,Hook and Loop;Lace up,Women,Microfiber;Mesh;Neoprene;Rubber;Suede;Synthetic,Round Toe;Snub Toe;Closed Toe,7208295-20321,7255074-385219,8036504-394906,7917325-1001
4011,15058,7830140-464,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Women,Canvas,Capped Toe;Round Toe;Closed Toe,8013374-367321,7160197-69241,7978354-387488,7814492-326309
4012,15059,7830140-370017,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Women,Canvas;Leather,Capped Toe;Round Toe;Closed Toe,8036504-394906,7942182-6,7226411-382555,8020448-401
4013,15061,7830155-3,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Canvas,Round Toe,8073899-1001,7836531-307048,7294452-751,8042483-106
4014,15062,7830155-9,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Canvas,Round Toe,8020448-401,8077616-142648,7696311-1001,8058559-3
4015,15063,7830155-275,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Canvas,Round Toe,7255074-385219,7931252-14,8058559-3,7977827-324022
4016,15064,7830155-585,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Canvas,Round Toe,8143761-3,8013374-367321,7292926-183092,7882763-3
4017,15065,7830155-63681,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Canvas,Round Toe,7685947-276151,8080294-168,8032943-151,7925447-353292
4018,15079,7830446-9,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Hook and Loop,Boys,Synthetic,Bump Toe;Capped Toe,7255074-385219,7208295-20321,7226411-382555,8036504-394906
4019,15080,7830446-289,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Hook and Loop,Boys,Synthetic,Bump Toe;Capped Toe,8080294-168,8036504-394906,7965537-385250,7999840-6
4020,15104,7831202-6,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Elastic Gore;Hook and Loop,Boys,Suede;Synthetic,Bump Toe;Capped Toe,7983893-358487,8013370-367318,8029424-128267,7255074-385219
4021,15105,7831204-289,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Slip-On,Boys,,Bump Toe,8036504-394906,8013374-367321,7208295-20321,8143761-3
4022,15106,7831204-60041,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Slip-On,Boys,,Bump Toe,7887842-839,7508775-241368,7965537-385250,7805192-31878
4023,15107,7831212-289,Shoes,Sneakers and Athletic Shoes,,Leather;Padded,Hook and Loop;Lace up,Boys,Leather,Bump Toe,8020448-401,7255074-385219,8080294-168,7226411-382555
4024,15121,7831462-72,Shoes,Sneakers and Athletic Shoes,,Padded;Removable;Textile,Lace up;Zipper,Women,Leather,Round Toe;Closed Toe,7836531-307048,7696311-1001,7911248-1001,8036504-394906
4025,15122,7831462-365710,Shoes,Sneakers and Athletic Shoes,,Padded;Removable;Textile,Lace up;Zipper,Women,Leather,Round Toe;Closed Toe,7983893-358487,7696311-1001,8013374-367321,8143761-3
4026,15123,7831462-365712,Shoes,Sneakers and Athletic Shoes,,Padded;Removable;Textile,Lace up;Zipper,Women,Leather,Round Toe;Closed Toe,7768827-297734,7864591-315218,8074210-79932,7896028-345922
4027,15128,7831793-304715,Shoes,Sneakers and Athletic Shoes,,Padded;Synthetic Leather,Lace up,Men,Fleece;Leather;Rubber;Ripstop;Synthetic,,7696311-1001,8078902-391914,7931252-14,7965537-385250
4028,15129,7831793-304716,Shoes,Sneakers and Athletic Shoes,,Padded;Synthetic Leather,Lace up,Men,Fleece;Leather;Rubber;Ripstop;Synthetic,,7931252-14,8080294-168,7696311-1001,7208295-20321
4029,15130,7831843-5716,Shoes,Sneakers and Athletic Shoes,,Padded,,Men,Synthetic,,7696311-1001,7798384-24150,7983893-358487,7999840-6
4030,15131,7831843-14927,Shoes,Sneakers and Athletic Shoes,,Padded,,Men,Synthetic,,8021519-370485,8080294-168,7651819-320474,7752720-732
4031,15132,7831843-237780,Shoes,Sneakers and Athletic Shoes,,Padded,,Men,Synthetic,,8080294-168,8021519-370485,7925395-11682,8058559-3
4032,15133,7831843-304741,Shoes,Sneakers and Athletic Shoes,,Padded,,Men,Synthetic,,8021519-370485,7836531-307048,8080294-168,7925395-11682
